id,label
47016,0.6875
47017,0.8125
47018,0.46875
47019,0.9375
47020,0.40625
47021,0.5
47022,0.5
47023,0.4375
47024,0.65625
47025,0.40625
47026,0.4375
47027,1
47028,0.40625
47029,1
47030,1
47031,0.4375
47032,0.78125
47033,0.96875
47034,1
47035,0.40625
47036,0.5625
47037,0.53125
47038,0.71875
47039,0.84375
47040,0.5625
47041,0.40625
47042,0.40625
47043,1
47044,0.71875
47045,0.75
47046,0.40625
47047,0.46875
47048,0.59375
47049,1
47050,0.875
47051,0.46875
47052,0.625
47053,0.9375
47054,0.71875
47055,0.46875
47056,0.8125
47057,1
47058,0.5
47059,0.4375
47060,0.90625
47061,0.78125
47062,0.40625
47063,1
47064,0.40625
47065,0.84375
47066,0.46875
47067,0.4375
47068,0.65625
47069,0.9375
47070,0.90625
47071,0.5625
47072,1
47073,0.5
47074,0.96875
47075,0.40625
47076,0.5625
47077,0.84375
47078,0.5
47079,0.40625
47080,0.4375
47081,0.53125
47082,0.53125
47083,0.78125
47084,0.6875
47085,1
47086,0.6875
47087,0.65625
47088,0.40625
47089,0.59375
47090,0.9375
47091,0.40625
47092,0.46875
47093,0.875
47094,0.40625
47095,1
47096,1
47097,0.53125
47098,0.40625
47099,0.6875
47100,0.5625
47101,0.40625
47102,0.78125
47103,0.6875
47104,0.4375
47105,1
47106,0.46875
47107,0.75
47108,0.40625
47109,0.40625
47110,0.6875
47111,0.96875
47112,0.5
47113,1
47114,0.40625
47115,0.40625
47116,0.40625
47117,0.90625
47118,0.65625
47119,0.71875
47120,0.96875
47121,0.5625
47122,0.5
47123,0.53125
47124,0.5625
47125,0.65625
47126,0.5
47127,0.90625
47128,0.53125
47129,1
47130,0.46875
47131,1
47132,0.75
47133,0.40625
47134,0.40625
47135,1
47136,0.625
47137,0.53125
47138,0.40625
47139,0.78125
47140,1
47141,0.40625
47142,0.40625
47143,0.40625
47144,0.5625
47145,0.625
47146,0.53125
47147,0.625
47148,1
47149,0.4375
47150,1
47151,1
47152,0.875
47153,0.53125
47154,0.84375
47155,0.59375
47156,0.53125
47157,1
47158,0.5
47159,0.40625
47160,0.4375
47161,0.40625
47162,0.40625
47163,0.40625
47164,1
47165,0.59375
47166,0.46875
47167,0.90625
47168,0.40625
47169,0.96875
47170,0.5
47171,0.5
47172,0.5
47173,0.96875
47174,0.65625
47175,0.40625
47176,0.46875
47177,0.40625
47178,0.90625
47179,0.625
47180,0.40625
47181,0.53125
47182,0.65625
47183,0.40625
47184,0.71875
47185,0.84375
47186,1
47187,0.4375
47188,0.40625
47189,0.40625
47190,0.5
47191,0.59375
47192,1
47193,0.875
47194,0.4375
47195,0.4375
47196,0.4375
47197,0.84375
47198,0.84375
47199,0.9375
47200,0.59375
47201,1
47202,1
47203,0.46875
47204,0.40625
47205,0.40625
47206,0.84375
47207,0.40625
47208,0.40625
47209,0.8125
47210,0.53125
47211,0.40625
47212,0.4375
47213,0.5625
47214,0.59375
47215,0.40625
47216,0.875
47217,0.46875
47218,0.75
47219,0.5
47220,1
47221,0.46875
47222,0.84375
47223,0.59375
47224,0.40625
47225,0.65625
47226,0.78125
47227,0.53125
47228,0.5
47229,0.90625
47230,0.625
47231,0.4375
47232,0.59375
47233,0.8125
47234,0.78125
47235,0.5
47236,0.40625
47237,0.40625
47238,1
47239,1
47240,0.5625
47241,0.5
47242,0.40625
47243,0.40625
47244,0.40625
47245,1
47246,1
47247,0.4375
47248,0.40625
47249,0.59375
47250,0.78125
47251,1
47252,1
47253,0.71875
47254,0.46875
47255,0.59375
47256,1
47257,0.46875
47258,0.90625
47259,0.78125
47260,0.40625
47261,0.375
47262,0.65625
47263,0.90625
47264,0.40625
47265,0.53125
47266,0.625
47267,0.96875
47268,0.4375
47269,0.96875
47270,0.40625
47271,0.625
47272,0.9375
47273,0.40625
47274,0.96875
47275,0.4375
47276,0.59375
47277,0.46875
47278,1
47279,0.59375
47280,1
47281,0.75
47282,0.4375
47283,0.96875
47284,0.40625
47285,0.4375
47286,0.40625
47287,0.875
47288,0.71875
47289,1
47290,0.71875
47291,0.40625
47292,0.4375
47293,0.40625
47294,0.4375
47295,0.46875
47296,0.84375
47297,0.625
47298,1
47299,0.59375
47300,0.625
47301,0.71875
47302,0.875
47303,0.8125
47304,0.4375
47305,0.40625
47306,0.96875
47307,0.46875
47308,0.5
47309,0.65625
47310,0.40625
47311,0.71875
47312,1
47313,0.46875
47314,0.625
47315,0.78125
47316,0.5
47317,0.4375
47318,0.875
47319,0.40625
47320,0.8125
47321,0.84375
47322,0.78125
47323,0.96875
47324,0.5625
47325,0.8125
47326,0.4375
47327,0.5
47328,0.75
47329,1
47330,0.53125
47331,0.96875
47332,0.65625
47333,0.75
47334,0.90625
47335,0.40625
47336,0.78125
47337,0.8125
47338,1
47339,0.84375
47340,0.40625
47341,0.78125
47342,0.5
47343,0.46875
47344,0.40625
47345,0.71875
47346,0.65625
47347,0.96875
47348,0.9375
47349,0.4375
47350,0.4375
47351,0.75
47352,0.9375
47353,0.5625
47354,0.8125
47355,0.40625
47356,0.40625
47357,0.40625
47358,0.46875
47359,0.4375
47360,0.59375
47361,0.46875
47362,0.875
47363,0.5625
47364,0.96875
47365,0.46875
47366,0.65625
47367,0.46875
47368,0.96875
47369,0.96875
47370,0.90625
47371,0.78125
47372,0.4375
47373,0.4375
47374,0.8125
47375,0.46875
47376,0.5
47377,0.40625
47378,0.8125
47379,1
47380,0.46875
47381,0.625
47382,0.46875
47383,0.96875
47384,1
47385,0.78125
47386,0.9375
47387,0.9375
47388,0.4375
47389,0.5625
47390,0.65625
47391,0.40625
47392,0.46875
47393,0.84375
47394,0.5625
47395,0.46875
47396,0.875
47397,0.59375
47398,0.9375
47399,0.59375
47400,0.71875
47401,0.6875
47402,0.96875
47403,0.78125
47404,0.53125
47405,0.46875
47406,0.9375
47407,0.46875
47408,1
47409,0.9375
47410,0.9375
47411,0.46875
47412,0.9375
47413,0.46875
47414,1
47415,0.59375
47416,0.625
47417,0.40625
47418,0.59375
47419,0.46875
47420,0.875
47421,0.59375
47422,0.40625
47423,0.71875
47424,0.46875
47425,0.4375
47426,0.875
47427,0.40625
47428,1
47429,1
47430,1
47431,0.71875
47432,0.4375
47433,0.5625
47434,0.84375
47435,1
47436,0.71875
47437,0.6875
47438,0.53125
47439,0.71875
47440,0.59375
47441,0.5
47442,0.5
47443,1
47444,1
47445,0.40625
47446,0.5625
47447,0.59375
47448,0.53125
47449,0.96875
47450,0.875
47451,0.5625
47452,0.4375
47453,0.78125
47454,0.9375
47455,0.96875
47456,0.46875
47457,0.53125
47458,0.9375
47459,0.5
47460,0.625
47461,0.40625
47462,0.96875
47463,0.90625
47464,0.40625
47465,0.40625
47466,1
47467,0.53125
47468,0.8125
47469,0.40625
47470,1
47471,0.625
47472,0.40625
47473,0.40625
47474,0.46875
47475,0.59375
47476,0.96875
47477,1
47478,0.40625
47479,0.96875
47480,0.53125
47481,0.96875
47482,0.59375
47483,0.625
47484,0.4375
47485,0.90625
47486,0.6875
47487,0.40625
47488,0.53125
47489,0.78125
47490,0.46875
47491,0.96875
47492,0.40625
47493,1
47494,1
47495,1
47496,0.375
47497,0.875
47498,0.96875
47499,0.5
47500,1
47501,0.625
47502,1
47503,0.40625
47504,0.75
47505,0.40625
47506,0.9375
47507,0.40625
47508,0.65625
47509,0.40625
47510,0.71875
47511,0.78125
47512,0.4375
47513,0.75
47514,0.53125
47515,0.40625
47516,1
47517,0.40625
47518,1
47519,1
47520,0.46875
47521,1
47522,1
47523,0.5
47524,0.90625
47525,0.5625
47526,0.40625
47527,0.40625
47528,0.6875
47529,0.9375
47530,0.625
47531,0.4375
47532,0.4375
47533,0.8125
47534,0.875
47535,0.5
47536,0.6875
47537,1
47538,0.53125
47539,1
47540,0.5
47541,0.4375
47542,0.5
47543,0.53125
47544,0.46875
47545,0.4375
47546,0.46875
47547,0.40625
47548,0.46875
47549,0.8125
47550,0.40625
47551,0.5
47552,1
47553,0.40625
47554,0.46875
47555,0.84375
47556,0.90625
47557,0.8125
47558,0.40625
47559,1
47560,0.4375
47561,0.625
47562,0.40625
47563,0.59375
47564,0.5
47565,1
47566,0.40625
47567,0.875
47568,1
47569,0.53125
47570,0.5
47571,0.8125
47572,0.53125
47573,0.875
47574,0.53125
47575,1
47576,0.96875
47577,1
47578,1
47579,0.40625
47580,0.40625
47581,1
47582,0.65625
47583,0.46875
47584,0.6875
47585,0.875
47586,0.625
47587,0.4375
47588,0.625
47589,0.625
47590,1
47591,0.40625
47592,0.40625
47593,0.40625
47594,0.65625
47595,0.53125
47596,1
47597,1
47598,0.4375
47599,0.4375
47600,0.46875
47601,0.9375
47602,1
47603,0.5625
47604,0.5
47605,1
47606,0.6875
47607,0.5625
47608,0.71875
47609,1
47610,0.4375
47611,0.4375
47612,0.46875
47613,0.75
47614,0.40625
47615,0.6875
47616,1
47617,0.96875
47618,1
47619,0.4375
47620,0.40625
47621,0.59375
47622,0.46875
47623,0.71875
47624,0.96875
47625,0.4375
47626,1
47627,1
47628,0.59375
47629,0.53125
47630,1
47631,0.40625
47632,1
47633,0.5
47634,1
47635,0.4375
47636,0.90625
47637,0.875
47638,0.90625
47639,0.4375
47640,0.8125
47641,0.40625
47642,0.40625
47643,1
47644,0.4375
47645,1
47646,0.46875
47647,0.78125
47648,0.8125
47649,0.75
47650,0.71875
47651,0.53125
47652,0.71875
47653,0.46875
47654,0.4375
47655,0.6875
47656,1
47657,0.96875
47658,0.75
47659,1
47660,0.8125
47661,0.65625
47662,0.4375
47663,0.625
47664,0.59375
47665,0.78125
47666,0.625
47667,0.46875
47668,1
47669,0.40625
47670,0.78125
47671,0.40625
47672,0.53125
47673,1
47674,0.59375
47675,0.75
47676,1
47677,0.40625
47678,0.59375
47679,0.71875
47680,0.40625
47681,0.71875
47682,0.5
47683,0.59375
47684,0.5625
47685,0.75
47686,0.46875
47687,0.84375
47688,0.78125
47689,0.78125
47690,0.5
47691,1
47692,0.9375
47693,0.65625
47694,0.4375
47695,0.46875
47696,0.4375
47697,0.96875
47698,0.46875
47699,0.46875
47700,0.625
47701,0.84375
47702,0.46875
47703,0.78125
47704,1
47705,0.75
47706,0.4375
47707,0.40625
47708,0.40625
47709,0.53125
47710,0.46875
47711,0.84375
47712,1
47713,0.8125
47714,0.875
47715,0.625
47716,0.53125
47717,0.75
47718,0.6875
47719,1
47720,1
47721,0.4375
47722,0.75
47723,0.59375
47724,0.96875
47725,0.53125
47726,0.75
47727,0.59375
47728,0.40625
47729,0.96875
47730,0.65625
47731,0.5
47732,1
47733,0.625
47734,0.40625
47735,0.65625
47736,0.40625
47737,0.53125
47738,0.40625
47739,1
47740,1
47741,0.5
47742,0.6875
47743,1
47744,1
47745,0.5
47746,0.90625
47747,0.8125
47748,0.4375
47749,0.71875
47750,0.9375
47751,0.90625
47752,0.78125
47753,0.6875
47754,1
47755,0.78125
47756,0.59375
47757,0.46875
47758,0.71875
47759,0.6875
47760,0.46875
47761,0.875
47762,0.40625
47763,0.40625
47764,0.65625
47765,0.71875
47766,0.40625
47767,1
47768,0.65625
47769,0.4375
47770,0.65625
47771,1
47772,0.625
47773,1
47774,1
47775,0.4375
47776,0.40625
47777,0.46875
47778,0.6875
47779,0.9375
47780,0.84375
47781,1
47782,0.53125
47783,0.46875
47784,0.5
47785,0.5
47786,0.59375
47787,0.90625
47788,1
47789,0.875
47790,0.96875
47791,0.84375
47792,1
47793,0.46875
47794,1
47795,0.71875
47796,0.4375
47797,0.40625
47798,0.71875
47799,0.53125
47800,0.59375
47801,0.46875
47802,0.84375
47803,0.53125
47804,0.65625
47805,0.96875
47806,0.84375
47807,0.40625
47808,0.8125
47809,0.78125
47810,1
47811,1
47812,0.46875
47813,0.65625
47814,0.8125
47815,0.6875
47816,0.5
47817,0.9375
47818,1
47819,0.5625
47820,0.71875
47821,0.40625
47822,0.96875
47823,0.5
47824,1
47825,0.65625
47826,0.71875
47827,0.84375
47828,0.625
47829,0.625
47830,0.53125
47831,0.40625
47832,0.46875
47833,0.4375
47834,0.53125
47835,0.5
47836,1
47837,0.8125
47838,1
47839,0.875
47840,0.90625
47841,0.75
47842,0.53125
47843,0.40625
47844,0.59375
47845,1
47846,0.53125
47847,0.84375
47848,0.75
47849,0.46875
47850,0.59375
47851,0.75
47852,0.34375
47853,0.78125
47854,1
47855,1
47856,0.59375
47857,0.5625
47858,0.8125
47859,0.5
47860,0.40625
47861,0.625
47862,0.84375
47863,0.90625
47864,0.75
47865,0.6875
47866,0.71875
47867,0.53125
47868,0.40625
47869,0.46875
47870,0.65625
47871,0.9375
47872,0.84375
47873,0.71875
47874,0.40625
47875,1
47876,0.90625
47877,0.75
47878,0.5625
47879,0.46875
47880,0.78125
47881,0.9375
47882,0.5
47883,0.75
47884,0.40625
47885,0.40625
47886,0.40625
47887,0.71875
47888,0.75
47889,1
47890,0.8125
47891,1
47892,0.9375
47893,0.46875
47894,0.875
47895,0.6875
47896,0.40625
47897,0.8125
47898,0.65625
47899,0.5
47900,0.75
47901,0.71875
47902,0.875
47903,0.4375
47904,0.5625
47905,0.6875
47906,0.375
47907,0.75
47908,1
47909,0.4375
47910,1
47911,0.4375
47912,0.875
47913,0.65625
47914,0.5625
47915,0.40625
47916,0.40625
47917,0.53125
47918,0.6875
47919,0.875
47920,1
47921,1
47922,0.96875
47923,0.40625
47924,0.4375
47925,1
47926,0.53125
47927,0.78125
47928,0.78125
47929,0.90625
47930,0.40625
47931,0.46875
47932,0.4375
47933,0.40625
47934,0.4375
47935,0.40625
47936,0.46875
47937,0.96875
47938,1
47939,0.75
47940,1
47941,0.40625
47942,0.75
47943,0.65625
47944,0.46875
47945,0.53125
47946,0.5
47947,1
47948,0.53125
47949,0.4375
47950,0.40625
47951,0.625
47952,1
47953,0.40625
47954,0.53125
47955,0.40625
47956,0.53125
47957,0.75
47958,0.59375
47959,1
47960,0.875
47961,0.8125
47962,0.625
47963,0.40625
47964,0.9375
47965,0.78125
47966,0.40625
47967,0.625
47968,0.75
47969,0.53125
47970,0.4375
47971,1
47972,0.75
47973,0.40625
47974,0.65625
47975,0.59375
47976,0.6875
47977,0.4375
47978,1
47979,0.625
47980,0.6875
47981,0.40625
47982,0.5625
47983,1
47984,0.59375
47985,0.40625
47986,0.8125
47987,1
47988,0.4375
47989,1
47990,0.40625
47991,0.71875
47992,0.84375
47993,0.78125
47994,1
47995,0.40625
47996,0.65625
47997,0.78125
47998,0.5625
47999,1
48000,0.53125
48001,0.375
48002,1
48003,0.84375
48004,0.625
48005,0.8125
48006,0.75
48007,0.5
48008,1
48009,0.40625
48010,0.71875
48011,0.75
48012,0.65625
48013,1
48014,0.8125
48015,0.90625
48016,1
48017,0.8125
48018,0.5625
48019,1
48020,0.59375
48021,0.9375
48022,0.65625
48023,0.96875
48024,0.71875
48025,0.90625
48026,0.4375
48027,0.40625
48028,0.875
48029,0.9375
48030,0.40625
48031,0.46875
48032,0.4375
48033,0.40625
48034,0.4375
48035,1
48036,0.40625
48037,0.78125
48038,0.40625
48039,0.84375
48040,0.96875
48041,0.5625
48042,1
48043,0.59375
48044,1
48045,0.40625
48046,0.40625
48047,0.8125
48048,0.4375
48049,0.78125
48050,0.5
48051,0.53125
48052,0.6875
48053,1
48054,0.46875
48055,0.625
48056,0.625
48057,0.625
48058,0.5625
48059,0.9375
48060,0.90625
48061,0.59375
48062,1
48063,0.96875
48064,0.40625
48065,0.875
48066,0.625
48067,0.40625
48068,0.5
48069,1
48070,0.5625
48071,0.6875
48072,0.5
48073,0.40625
48074,0.4375
48075,1
48076,1
48077,0.65625
48078,0.59375
48079,0.78125
48080,0.5
48081,0.53125
48082,0.875
48083,0.65625
48084,0.5
48085,0.5
48086,0.71875
48087,1
48088,1
48089,1
48090,0.4375
48091,0.90625
48092,0.875
48093,0.40625
48094,0.8125
48095,0.53125
48096,0.65625
48097,1
48098,1
48099,0.53125
48100,0.4375
48101,0.875
48102,0.875
48103,0.46875
48104,0.90625
48105,1
48106,0.5
48107,1
48108,0.71875
48109,0.75
48110,0.5625
48111,0.84375
48112,0.40625
48113,0.8125
48114,0.4375
48115,0.40625
48116,0.40625
48117,0.75
48118,0.4375
48119,1
48120,0.5
48121,0.875
48122,0.5625
48123,0.46875
48124,0.84375
48125,0.71875
48126,0.6875
48127,0.65625
48128,0.6875
48129,0.375
48130,1
48131,0.625
48132,0.5625
48133,0.40625
48134,0.8125
48135,0.53125
48136,0.4375
48137,0.59375
48138,0.71875
48139,0.78125
48140,0.40625
48141,0.9375
48142,1
48143,1
48144,0.6875
48145,0.4375
48146,1
48147,0.78125
48148,0.6875
48149,0.8125
48150,0.40625
48151,1
48152,0.4375
48153,0.90625
48154,0.4375
48155,0.46875
48156,0.84375
48157,1
48158,1
48159,0.5
48160,0.875
48161,1
48162,0.65625
48163,0.84375
48164,0.84375
48165,0.65625
48166,0.5625
48167,0.5625
48168,1
48169,0.40625
48170,0.71875
48171,0.75
48172,1
48173,0.4375
48174,0.71875
48175,0.40625
48176,0.65625
48177,0.4375
48178,1
48179,0.5625
48180,0.5625
48181,1
48182,0.46875
48183,0.96875
48184,0.71875
48185,1
48186,0.40625
48187,0.40625
48188,0.59375
48189,0.96875
48190,1
48191,0.4375
48192,0.65625
48193,0.75
48194,0.625
48195,0.53125
48196,0.84375
48197,0.40625
48198,0.90625
48199,0.59375
48200,0.90625
48201,0.53125
48202,1
48203,1
48204,0.40625
48205,0.75
48206,0.40625
48207,0.96875
48208,0.4375
48209,0.46875
48210,0.71875
48211,0.40625
48212,0.40625
48213,0.5
48214,0.78125
48215,1
48216,0.5
48217,0.59375
48218,0.96875
48219,0.5625
48220,0.75
48221,0.40625
48222,0.78125
48223,0.75
48224,1
48225,0.4375
48226,0.40625
48227,0.65625
48228,1
48229,0.875
48230,0.46875
48231,0.65625
48232,0.40625
48233,0.5625
48234,0.71875
48235,1
48236,0.8125
48237,0.9375
48238,0.40625
48239,0.59375
48240,0.40625
48241,0.71875
48242,0.65625
48243,0.4375
48244,1
48245,1
48246,0.875
48247,0.46875
48248,0.90625
48249,1
48250,0.9375
48251,0.6875
48252,0.46875
48253,0.84375
48254,0.5625
48255,0.90625
48256,1
48257,0.9375
48258,0.96875
48259,0.78125
48260,0.5
48261,0.96875
48262,0.78125
48263,0.6875
48264,0.4375
48265,0.53125
48266,0.75
48267,0.9375
48268,0.40625
48269,0.40625
48270,1
48271,0.84375
48272,0.84375
48273,0.40625
48274,0.6875
48275,0.40625
48276,0.5
48277,0.46875
48278,0.5625
48279,0.46875
48280,0.53125
48281,0.40625
48282,0.5
48283,0.78125
48284,0.5
48285,0.75
48286,1
48287,0.625
48288,1
48289,0.40625
48290,1
48291,0.40625
48292,0.90625
48293,0.75
48294,1
48295,0.6875
48296,0.625
48297,0.96875
48298,0.53125
48299,1
48300,0.84375
48301,0.40625
48302,0.46875
48303,0.625
48304,0.5
48305,0.375
48306,0.71875
48307,0.90625
48308,0.90625
48309,0.40625
48310,0.625
48311,0.4375
48312,0.46875
48313,1
48314,0.9375
48315,0.4375
48316,0.53125
48317,0.96875
48318,0.53125
48319,1
48320,0.71875
48321,0.53125
48322,0.875
48323,0.625
48324,0.5625
48325,0.5625
48326,1
48327,0.71875
48328,0.96875
48329,0.46875
48330,0.96875
48331,0.5625
48332,0.40625
48333,0.625
48334,1
48335,0.53125
48336,0.40625
48337,0.46875
48338,0.6875
48339,0.5
48340,0.40625
48341,0.4375
48342,0.6875
48343,0.5
48344,0.4375
48345,0.71875
48346,1
48347,1
48348,0.4375
48349,0.40625
48350,0.75
48351,0.625
48352,0.625
48353,0.65625
48354,0.4375
48355,0.4375
48356,0.75
48357,1
48358,0.40625
48359,0.40625
48360,1
48361,0.40625
48362,0.46875
48363,1
48364,0.5625
48365,0.78125
48366,0.75
48367,0.40625
48368,0.4375
48369,0.8125
48370,0.96875
48371,0.59375
48372,0.875
48373,0.8125
48374,1
48375,1
48376,0.65625
48377,0.40625
48378,0.625
48379,1
48380,0.96875
48381,0.40625
48382,0.875
48383,0.4375
48384,0.8125
48385,1
48386,0.40625
48387,0.40625
48388,0.4375
48389,0.59375
48390,0.84375
48391,1
48392,1
48393,0.53125
48394,0.40625
48395,0.78125
48396,0.5
48397,0.71875
48398,0.90625
48399,1
48400,0.40625
48401,0.5
48402,0.875
48403,0.625
48404,0.875
48405,0.90625
48406,0.40625
48407,0.46875
48408,0.90625
48409,0.9375
48410,1
48411,0.84375
48412,0.40625
48413,0.75
48414,0.46875
48415,0.40625
48416,1
48417,0.40625
48418,0.625
48419,0.875
48420,0.40625
48421,1
48422,0.5625
48423,0.40625
48424,0.46875
48425,0.46875
48426,1
48427,0.59375
48428,1
48429,1
48430,0.4375
48431,0.78125
48432,0.40625
48433,1
48434,1
48435,0.46875
48436,0.65625
48437,0.5
48438,0.46875
48439,0.65625
48440,0.6875
48441,1
48442,0.40625
48443,0.875
48444,0.46875
48445,1
48446,0.65625
48447,1
48448,0.59375
48449,0.4375
48450,1
48451,0.9375
48452,1
48453,0.5
48454,0.78125
48455,0.625
48456,0.65625
48457,1
48458,0.875
48459,0.59375
48460,0.6875
48461,0.5625
48462,0.40625
48463,0.40625
48464,0.75
48465,1
48466,0.40625
48467,0.40625
48468,1
48469,0.84375
48470,0.40625
48471,0.53125
48472,0.6875
48473,1
48474,0.71875
48475,0.40625
48476,0.5
48477,0.90625
48478,0.4375
48479,0.90625
48480,0.40625
48481,0.71875
48482,0.96875
48483,0.59375
48484,0.84375
48485,0.65625
48486,0.96875
48487,0.625
48488,0.78125
48489,0.8125
48490,0.5
48491,0.75
48492,0.46875
48493,0.875
48494,0.46875
48495,0.96875
48496,0.4375
48497,0.6875
48498,1
48499,0.6875
48500,0.4375
48501,0.75
48502,0.9375
48503,0.5625
48504,0.71875
48505,0.8125
48506,0.75
48507,0.40625
48508,0.875
48509,0.5
48510,0.875
48511,0.4375
48512,0.53125
48513,0.90625
48514,1
48515,0.65625
48516,1
48517,1
48518,0.8125
48519,0.9375
48520,0.40625
48521,1
48522,0.625
48523,0.90625
48524,0.65625
48525,0.625
48526,0.71875
48527,1
48528,0.75
48529,0.65625
48530,0.6875
48531,1
48532,0.46875
48533,0.96875
48534,0.46875
48535,0.5625
48536,0.8125
48537,1
48538,1
48539,0.8125
48540,0.90625
48541,0.5625
48542,0.875
48543,0.96875
48544,0.9375
48545,0.40625
48546,0.4375
48547,0.4375
48548,0.4375
48549,0.53125
48550,0.59375
48551,0.40625
48552,0.40625
48553,1
48554,1
48555,0.875
48556,0.96875
48557,0.5
48558,0.46875
48559,0.53125
48560,0.78125
48561,1
48562,0.6875
48563,0.625
48564,0.5
48565,0.53125
48566,0.59375
48567,0.4375
48568,0.8125
48569,0.78125
48570,1
48571,0.90625
48572,0.6875
48573,0.46875
48574,0.6875
48575,1
48576,0.53125
48577,0.71875
48578,1
48579,0.59375
48580,0.53125
48581,0.71875
48582,0.59375
48583,1
48584,0.5
48585,1
48586,0.8125
48587,0.40625
48588,0.8125
48589,0.59375
48590,0.5
48591,1
48592,0.8125
48593,0.8125
48594,0.5625
48595,0.875
48596,0.5
48597,0.40625
48598,0.4375
48599,0.40625
48600,0.59375
48601,0.5625
48602,0.46875
48603,1
48604,0.4375
48605,0.90625
48606,0.96875
48607,0.40625
48608,0.40625
48609,0.75
48610,0.40625
48611,0.46875
48612,0.46875
48613,0.8125
48614,1
48615,0.9375
48616,0.90625
48617,0.40625
48618,0.96875
48619,0.90625
48620,1
48621,0.75
48622,0.40625
48623,0.9375
48624,0.40625
48625,0.53125
48626,0.5625
48627,0.8125
48628,1
48629,1
48630,0.4375
48631,0.53125
48632,1
48633,0.40625
48634,0.65625
48635,0.6875
48636,0.75
48637,0.65625
48638,0.65625
48639,1
48640,1
48641,1
48642,1
48643,0.40625
48644,0.40625
48645,0.4375
48646,0.40625
48647,0.8125
48648,0.40625
48649,0.40625
48650,0.8125
48651,0.875
48652,0.5
48653,0.71875
48654,0.40625
48655,0.53125
48656,0.9375
48657,0.875
48658,0.96875
48659,0.96875
48660,0.4375
48661,0.84375
48662,0.90625
48663,0.4375
48664,0.625
48665,0.84375
48666,1
48667,0.6875
48668,0.59375
48669,0.40625
48670,0.8125
48671,0.90625
48672,0.71875
48673,0.4375
48674,0.875
48675,0.4375
48676,0.40625
48677,0.53125
48678,1
48679,0.75
48680,0.46875
48681,0.40625
48682,0.84375
48683,0.59375
48684,0.59375
48685,0.40625
48686,0.59375
48687,0.6875
48688,0.625
48689,0.8125
48690,0.90625
48691,0.65625
48692,0.40625
48693,0.65625
48694,0.59375
48695,1
48696,0.40625
48697,1
48698,0.46875
48699,0.625
48700,0.75
48701,1
48702,0.4375
48703,1
48704,1
48705,0.9375
48706,0.4375
48707,0.40625
48708,0.40625
48709,0.96875
48710,1
48711,0.4375
48712,0.5
48713,0.6875
48714,0.4375
48715,0.5
48716,0.875
48717,0.40625
48718,0.46875
48719,0.6875
48720,0.9375
48721,0.59375
48722,0.53125
48723,1
48724,0.4375
48725,1
48726,0.5625
48727,0.6875
48728,0.9375
48729,0.96875
48730,0.6875
48731,0.40625
48732,0.84375
48733,0.78125
48734,0.59375
48735,0.71875
48736,0.53125
48737,0.875
48738,0.9375
48739,0.46875
48740,1
48741,0.9375
48742,0.46875
48743,0.71875
48744,0.4375
48745,0.4375
48746,0.40625
48747,0.40625
48748,0.4375
48749,0.4375
48750,0.40625
48751,0.40625
48752,0.40625
48753,0.625
48754,0.8125
48755,0.5625
48756,0.65625
48757,1
48758,0.8125
48759,0.46875
48760,0.53125
48761,0.46875
48762,0.4375
48763,0.53125
48764,1
48765,0.40625
48766,0.5
48767,0.625
48768,0.46875
48769,0.78125
48770,0.46875
48771,0.84375
48772,0.53125
48773,0.46875
48774,1
48775,0.90625
48776,0.40625
48777,0.71875
48778,1
48779,0.75
48780,1
48781,0.59375
48782,0.71875
48783,1
48784,0.84375
48785,0.4375
48786,0.6875
48787,0.46875
48788,0.5
48789,0.90625
48790,0.625
48791,0.75
48792,0.78125
48793,0.46875
48794,0.46875
48795,0.59375
48796,0.9375
48797,0.59375
48798,0.40625
48799,0.46875
48800,0.40625
48801,0.40625
48802,0.71875
48803,0.875
48804,0.46875
48805,1
48806,0.78125
48807,0.6875
48808,0.40625
48809,0.6875
48810,0.40625
48811,0.9375
48812,0.71875
48813,1
48814,1
48815,0.90625
48816,1
48817,0.8125
48818,0.40625
48819,1
48820,0.59375
48821,0.46875
48822,0.40625
48823,1
48824,1
48825,0.53125
48826,0.53125
48827,0.875
48828,0.90625
48829,0.4375
48830,0.5
48831,1
48832,0.65625
48833,0.625
48834,1
48835,0.46875
48836,0.84375
48837,0.65625
48838,0.40625
48839,0.71875
48840,1
48841,0.875
48842,0.6875
48843,0.4375
48844,0.875
48845,0.71875
48846,0.65625
48847,1
48848,0.65625
48849,0.40625
48850,0.53125
48851,0.59375
48852,0.5
48853,0.40625
48854,0.71875
48855,0.5
48856,0.40625
48857,0.875
48858,1
48859,0.40625
48860,0.84375
48861,1
48862,0.78125
48863,1
48864,1
48865,0.46875
48866,0.4375
48867,0.5
48868,1
48869,0.59375
48870,0.875
48871,1
48872,0.40625
48873,0.375
48874,0.59375
48875,0.4375
48876,1
48877,1
48878,1
48879,0.8125
48880,0.6875
48881,0.5625
48882,0.65625
48883,0.75
48884,1
48885,0.4375
48886,0.40625
48887,0.46875
48888,0.40625
48889,0.53125
48890,0.90625
48891,1
48892,0.4375
48893,0.84375
48894,0.40625
48895,0.84375
48896,0.59375
48897,0.65625
48898,0.59375
48899,0.78125
48900,0.84375
48901,1
48902,1
48903,0.6875
48904,0.8125
48905,0.78125
48906,0.71875
48907,0.5
48908,0.6875
48909,0.84375
48910,0.8125
48911,0.40625
